English Premier League 1998/1999
Matchday,Date,Home,Away,HomeGoals,AwayGoals
43,1999-04-16 00:00:00,Gillingham FC,Manchester City,0,2
43,1999-04-16 00:00:00,Luton,Lincoln City,0,1
43,1999-04-16 00:00:00,Preston,Blackpool,1,2
43,1999-04-16 00:00:00,Reading,Northampton,0,1
43,1999-04-16 00:00:00,Walsall,Macclesfield,2,0
43,1999-04-16 00:00:00,Wrexham,Oldham,1,2
43,1999-04-16 00:00:00,York,Stoke City,2,2
44,1999-04-23 00:00:00,Blackpool,Bristol Rovers,1,2
44,1999-04-23 00:00:00,Bournemouth,Chesterfield,0,0
44,1999-04-23 00:00:00,Fulham,Wrexham,1,1
44,1999-04-23 00:00:00,Lincoln City,Walsall,0,1
44,1999-04-23 00:00:00,Macclesfield,York,1,2
44,1999-04-23 00:00:00,Manchester City,Wycombe,1,2
44,1999-04-23 00:00:00,Millwall,Preston,2,2
44,1999-04-23 00:00:00,Northampton,Colchester,3,3
44,1999-04-23 00:00:00,Notts County,Luton,1,2
44,1999-04-23 00:00:00,Oldham,Gillingham FC,1,4
44,1999-04-23 00:00:00,Stoke City,Burnley,1,4
44,1999-04-23 00:00:00,Wigan,Reading,4,1
45,1999-04-30 00:00:00,Bristol Rovers,Manchester City,2,2
45,1999-04-30 00:00:00,Burnley,Fulham,1,0
45,1999-04-30 00:00:00,Colchester,Lincoln City,1,3
45,1999-04-30 00:00:00,Gillingham FC,Stoke City,4,0
45,1999-04-30 00:00:00,Luton,Macclesfield,1,2
45,1999-04-30 00:00:00,Preston,Notts County,1,1
45,1999-04-30 00:00:00,Reading,Millwall,2,0
45,1999-04-30 00:00:00,Walsall,Oldham,3,1
45,1999-04-30 00:00:00,Wrexham,Wigan,0,2
45,1999-04-30 00:00:00,Wycombe,Blackpool,2,2
45,1999-04-30 00:00:00,York,Bournemouth,0,1
46,1999-05-07 00:00:00,Blackpool,Colchester,2,1
46,1999-05-07 00:00:00,Bournemouth,Wrexham,0,0
46,1999-05-07 00:00:00,Fulham,Preston,3,0
46,1999-05-07 00:00:00,Lincoln City,Wycombe,0,1
46,1999-05-07 00:00:00,Macclesfield,Bristol Rovers,3,4
46,1999-05-07 00:00:00,Manchester City,York,4,0
46,1999-05-07 00:00:00,Millwall,Luton,0,1
46,1999-05-07 00:00:00,Northampton,Burnley,2,2
46,1999-05-07 00:00:00,Notts County,Gillingham FC,0,1
46,1999-05-07 00:00:00,Oldham,Reading,2,0
46,1999-05-07 00:00:00,Stoke City,Walsall,2,0
46,1999-05-07 00:00:00,Wigan,Chesterfield,3,1
